Model Name,RAM,ROM,CPU,OS,Price
QMobile M2 Price & Specs,Speakerphone,3.5mm audio jack,"VGA, LED Flash",N/a,"1,850"
QMobile D4 Price & Specs,Speakerphone,3.5mm audio jack,Smart Camera,N/a,"1,850"
QMobile ECO 100 Price & Specs,Audio/ video player,3.5mm Audio Jack,VGA,N/a,"1,799"
QMobile E3 Price & Specs,Speakerphone,3.5mm audio jack,VGA Camera,N/a,"1,750"
QMobile K140 Price & Specs,Speakerphone,3.5mm audio jack,VGA Camera,N/a,"1,750"
QMobile D1 Price & Specs,Speakerphone,3.5mm audio jack,Smart Camera,N/a,"1,750"
QMobile Gold One Price & Specs,Speakerphone,3.5mm audio jack,Smart Camera,N/a,"1,750"
QMobile E2 Plus Price & Specs,Speakerphone,3.5mm audio jack,No,N/A,"1,750"
QMobile S270 Price & Specs,Speakerphone,3.5mm audio jack,Smart Camera,N/a,"1,725"
QMobile K135 Price & Specs,Speakerphone,3.5mm audio jack,VGA Camera,N/a,"1,690"
QMobile D6 Price & Specs,Speaker Phone,3.5mm Audio Jack,VGA,N/a,"1,660"
QMobile L2 Classic Price & Specs,Speakerphone,3.5mm audio jack,VGA,N/a,"1,600"
QMobile L103 Price & Specs,Speakerphone,3.5mm audio jack,Smart Camera,N/a,"1,600"
QMobile Eco 2 Price & Specs,Speakerphone,3.5mm audio jack,"VGA, LED Flash",N/a,"1,599"
QMobile Q3310 Mini Price & Specs,Audio/ Video player,3.5mm Audio Jack,VGA,N/A,"1,599"
QMobile B65 Music Price & Specs,Speakerphone,3.5mm audio jack,Smart Camera,N/a,"1,590"
QMobile E400 Pro Price & Specs,Speakerphone,3.5mm audio jack,Smart Camera,N/a,"1,550"
QMobile L1 Classic Price & Specs,Speakerphone,3.5mm audio jack,Smart camera,N/a,"1,500"
QMobile B65 Price & Specs,Speakerphone,3.5mm audio jack,VGA,N/a,"1,490"
QMobile L102 Price & Specs,Speakerphone,3.5mm audio jack,VGA Camera,N/a,"1,450"
QMobile L3 Lite Price & Specs,Speakerphone,3.5mm audio jack,VGA,N/a,"1,399"
QMobile L105 Price & Specs,Audio Player/MP3,3.5mm audio jack,Smart Camera,N/a,"1,249"
QMobile Noir A900 Price & Specs,1 GB RAM,4 GB built-in,"Quad core 1.2 GHz, Cortex A7","Android OS, v4.2 Jelly bean
OTA (Over-The-Air Updates)",Discontinued
QMobile Noir Z6 Price & Specs,2GB RAM,16GB built-in,1.7 GHz Octa-Core Cortex-A7,"Android Jelly bean (version 4.2.1), Upgradable to KitKat (v4.4.2)",Discontinued
QMobile Noir Z7 Price & Specs,1GB RAM,16GB built-in,1.7GHz Octa core Cortex-A7,"Android OS, v4.4.2 (KitKat)",Discontinued
QMobile Noir X30 Price & Specs,LED Flash,2 MP,TFT WVGA Display,Android 4.4(Kit Kat),Discontinued
QMobile Noir M95 Price & Specs,autofocus,5MP,QHD IPS LCD Display,Android 4.4.2(kit kat),Discontinued
QMobile Noir S2 Price & Specs,Auto focus,8 MP,"HD IPS capacitive touchscreen, 16M Colors, Multitouch",Android V5.1 (Lollipop),Discontinued
QMobile Noir S3 Price & Specs,2GB RAM,16GB built-in,1.3 GHZ Quad-Core,Android 5.1 (Lollipop),Discontinued
QMobile LinQ L20 Price & Specs,2GB RAM,16GB built-in,1.4 GHz Octa-Core Cortex-A7,"Android OS, v5.1 (Lollipop)",Discontinued
QMobile Noir LT500 Price & Specs,autofocus,8 MP,HD IPS Display,Android Os V5.0 (Lollipop),Discontinued
QMobile Noir S5 Lite Price & Specs,autofocus,8 MP,"HD IPS Capacitive touchscreen, 16M colors, Multitouch",Android V5.1 (Lollipop),Discontinued
QMobile Noir i1 Price & Specs,LED Flash,5 MP,"capacitive touch screen, 16M colors, Multitouch",Android V5.1 (lollipop),Discontinued
Lenovo Moto Z,4GB RAM,32/64GB built-in,Quad-core (2 x 1.8 GHz Kryo + 2 x 1.6 GHz Kryo),"Android 6.0.1 (Marshmallow), 7.1.1 (Nougat), planned upgrade to Android 8.0 (Oreo)","66,900"
Lenovo Vibe Z2,2GB RAM,32GB built-in,1.2 GHz Quad-Core Cortex-A53,"Android OS, v4.4 (KitKat)","51,000"
Lenovo Vibe P2,4GB RAM,64GB built-in,2 GHz Octa-core Cortex-A53,"Android OS v6.0 (Marshmallow), upgradable to 7.0 (Nougat)","36,900"
Lenovo Vibe S1,3GB RAM,32GB built-in,1.7 GHz Octa-Core Cortex-A53,"Android OS, v5.0 (Lollipop)","36,500"
Lenovo S5,3GB RAM or 64/128GB Built-in,32GB Built-in,2.0 Ghz Octa Core cortex-A5,Android V8.0 Oreo,"34,999"
Lenovo Vibe P1,2GB RAM,32GB built-in,"1.5 GHz Quad-Core Cortex-A53, 1.0 GHz Quad-Core Cortex-A53","Android OS, v5.1 (Lollipop)","34,000"
Lenovo K5 Note,3GB RAM,32GB built-in,1.8 GHz Octa-Core Cortex-A53,"Android OS, v5.1 (Lollipop)","31,499"
Lenovo Vibe X2,2GB RAM,32GB built-in,2.0 GHz Quad-Core Cortex-A17 +  1.7 GHz Quad-Core Cortex-A7,"Android OS, v4.4 (KitKat)","30,600"
Lenovo A7010,2GB RAM,8/16/32GB built-in,1.5 GHz Octa-Core Cortex-A53,"Android OS, v5.1 (Lollipop)","29,900"
Lenovo S90,1/2GB RAM,16/32GB built-in,1.2 GHz Quad-Core Cortex-A53,"Android OS, v4.4.4 (KitKat)","26,900"
Lenovo Vibe S1 Lite,2GB RAM,16GB built-in,1.3 GHz Octa-Core Cortex-A53,"Android OS, v5.0 (Lollipop)","26,000"
Lenovo K6 Note,3GB RAM,32GB built-in,1.4 GHz Octa-Core Cortex-A53,"Android OS, v6.0 (Marshmallow)","25,900"
Lenovo Zuk Z1,3GB RAM,64GB built-in,2.5 GHz Quad-Core Krait 400,"Android OS, v5.1.1 (Lollipop)","23,999"
Lenovo S60,2GB RAM,8GB built-in,1.2 GHz Quad-Core Cortex-A53,"Android OS, v4.4 (KitKat)","22,700"
Lenovo P70,2GB RAM,16GB built-in,1.7 GHz Octa-Core Cortex-A53,"Android OS, v4.4 (KitKat)","22,500"
Lenovo S860,2GB RAM,16GB built-in,1.3 GHz Quad-core Cortex-A7,"Android OS, v4.2 (Jelly Bean), upgradable to v4.4.2 (KitKat)","19,999"
Lenovo A7000 Plus,2GB RAM,16GB built-in,octa-core,"Android OS, v5.0.x (Lollipop)","19,900"
Lenovo S850,1GB RAM,16GB built-in,1.3 GHz Quad-core Cortex-A7,"Android OS, v4.2 (Jelly Bean)","19,500"
Lenovo Vibe K5 Plus,2GB RAM,16GB built-in,"1.5 GHz Quad-Core Cortex-A53, 1.2 GHz Quad-Core Cortex-A53","Android OS, v5.1 (Lollipop)","19,500"
Lenovo K5 Play,2GB RAM or 32GB Built-in,16GB Built-in,1.4 Ghz Octa Core Cortex-A53,Android V8.0 Oreo,"18,999"
Lenovo A7000,2GB RAM,8GB built-in,1.5 GHz Octa-Core Cortex-A53,"Android OS, v5.0.x (Lollipop)","17,999"
Lenovo Vibe P1m,2GB RAM,16GB built-in,1.0 GHz Quad-Core,"Android OS, v5.1 (Lollipop)","17,900"
Lenovo A606,1GB RAM,8GB built-in,1.3 GHz Quad-Core Cortex-A7,"Android OS, v4.4.2 (KitKat)","17,000"
Lenovo K6,16M colors,IPS capacitive touchscreen,SIM1: GSM 850 / 900 / 1800 / 1900SIM2: GSM 850 / 900 / 1800 / 1900,"16,900/-","16,900"
Lenovo K320T,2/3GB RAM,16/32GB Built-in,1.3 GHz Quad Core Cortex-A7,Android v7.0 Nougat,"15,500"
Lenovo A6010,2GB RAM,16GB built-in,1.2 GHz Quad-Core Cortex-A53,"Android OS, v5.0 (Lollipop)","14,999"
Lenovo S650,1GB RAM,8GB built-in,1.3 GHz Quad-core Cortex-A7,"Android OS, v4.2 (Jelly Bean)","14,500"
Lenovo C2 Power,2GB RAM,16GB built-in,1.0 GHz Quad-Core Cortex-A53,"Android OS, v6.0 (Marshmallow)","13,999"
Lenovo A6000,1GB RAM,8GB built-in,1.2 GHz Quad-Core Cortex-A53,"Android OS, v4.4.4 (KitKat)","13,900"
Lenovo A5000,1GB RAM,8GB built-in,1.3 GHz Quad-Core Cortex-A7,"Android OS, v4.4.2 (KitKat)","13,900"
Lenovo A536,1GB RAM,8GB built-in,1.3 GHz Quad-core Cortex-A7,"Android OS, v4.4.2 (KitKat)","12,100"
Lenovo A328,1GB RAM,4GB built-in,1.3 GHz Quad-Core Cortex-A7,"Android OS, v4.4.2 (KitKat)","9,800"
Lenovo Vibe B,1GB RAM,8GB built-in,1.0 GHZ Quad-Core,Android OS V6.0 (Marshmallow),"9,500"
Lenovo Vibe C,autofocus,5 MP,"IPS capacitive touchscreen, 16M colors, Multitouch","Android OS, v5.1.1 (Lollipop)","8,999"
Lenovo A369i,512MB RAM,4GB built-in,1.3 GHz Dual-core Cortex-A7,"Android OS, v4.2.2 (Jelly Bean)","7,900"
Lenovo A319,512MB RAM,4GB built-in,1.3 GHz Dual-Core Cortex-A7,"Android OS, v4.4.2 (KitKat)","7,900"
Lenovo A2010,1GB RAM,8GB built-in,1 GHz Quad-Core,"Android OS, v5.1 (Lollipop)","6,500"
Lenovo A1000,1GB RAM,8GB built-in,1.3 GHZ Quad-Core,"Android OS, v5.0 (Lollipop)","6,499"
Lenovo A3690 Price & Specs,1GB RAM,8GB built-in,1.0 GHz Quad-Core Cortex-A53,"Android OS, v5.1 (Lollipop)",N/A
Lenovo Vibe Z2 Pro Price & Specs,3GB RAM,32GB built-in,2.5 GHz Quad-Core Krait 400,"Android OS, v4.4.2 (KitKat)",Discontinued
Lenovo K3 Note Price & Specs,2GB RAM,16GB built-in,1.7 GHz Octa-Core Cortex-A53,"Android OS, v5.0 (Lollipop)",Discontinued
Lenovo Z6,8GB RAM,128GB Built-in,Octa core (2 x 2.2 GHz Kryo 470 + 6 x 1.8 GHz Kryo 470),Android 9.0 (Pie),Coming Soon
Lenovo Z5s Price & Specs,4/6GB RAM,64/128GB Built-in,2.2 Ghz Octa Core Kyro-260,Android 9.0 (Pie),Coming Soon
Lenovo Vibe P1 Turbo Price & Specs,3GB RAM,32GB built-in,"1.5 GHz Quad-Core Cortex-A53, 1.1 GHz Quad-Core Cortex-A53","Android OS, v5.1 (Lollipop)",Coming Soon
Lenovo K6 Power Price & Specs,2GB RAM,16GB built-in,1.5 GHz Octa-Core Cortex-A53,"Android OS, v6.0 (Marshmallow)",Coming Soon
Lenovo A Plus Price & Specs,1GB RAM,8GB built-in,1.3 GHz Quad-core Cortex-A7,"Android OS, v5.1 (Lollipop)",Coming Soon
Lenovo K5 2018 Price & Specs,3GB RAM,32GB Built-in,Octa-core (4 x 1.5 GHz Cortex-A53 + 4 x 1.0 GHz Cortex-A53),Android v7.1.1 Nougat,Coming Soon
Sony Xperia XZ1,4GB RAM,64GB Built-in,Octa-core (4 x 2.35 GHz Kryo + 4 x 1.9 GHz Kryo),Android V8.0 Oreo,"63,999"
Sony Xperia XA2 Ultra,4GB RAM,32/64GB Built-in,2.2 Ghz Octa Core Cortex-A53,Android V8.0 Oreo,"48,999"
Sony Xperia XZ,3GB RAM,64GB Built-in,Quad-core (2 x 2.15 GHz Kryo & 2 x 1.6 GHz Kryo),"Android OS, v6.0.1 (Marshmallow) upgradable to v7.0 (Nougat)","41,999"
Sony Xperia XA1 Plus,3/4GB RAM,32GB Built-in,Octa-core (4 x 2.3 GHz Cortex-A53 + 4 x 1.6 GHz Cortex-A53),Android v7.0 Nougat upgradable to Android 8.0 (Oreo),"32,999"
Sony Xperia L2,3GB RAM,32GB Built-in,1.5 Ghz Quad Core Cortex-A53,Android v7.1.1 Nougat,"27,999"
Sony Xperia XA1,3GB RAM,32GB Built-in,Octa-core (4 x 2.3 GHz Cortex-A53 + 4 x 1.6 GHz Cortex-A53),Android v7.0 Nougat upgradable to Android 8.0 (Oreo),"23,999"
Sony Xperia L1,2GB RAM,16GB Built-in,1.45 GHz Quad Core,Android v7.0 Nougat,"16,500"
Sony Xperia Z4 Price & Specs,5248 x 3936 pixels,20.7 MP,"IPS LCD capacitive touchscreen, 16M colors, Multitouch up to 10 fingers","Android OS, v5.0 (Lollipop)",Discontinued
Sony Xperia M Ultra Price & Specs,autofocus,23 MP,GSM 850 / 900 / 1800 / 1900,Android V6.0 (Marshmallow),Discontinued
Sony Xperia XZ2,4GB RAM,64GB Built-in,Octa-core (4 x 2.7 GHz Kryo 385 Gold + 4 x 1.7 GHz Kryo 385 Silver),Android V8.0 Oreo,Coming Soon
Sony Xperia L3,3GB RAM,32GB Built-in,2.0 Ghz Octa Core Cortex-A53,Android V8.1 Oreo,Coming Soon
Sony Xperia XA2,3GB RAM,32GB Built-in,Octa Core,Android V8.0 Oreo,Coming Soon
Sony Xperia X Ultra Price & Specs,4GB RAM,64GB Built-in,Octa Core,Android v7.0 Nougat,Coming Soon
Sony Xperia XZ4 Compact Price & Specs,4GB RAM,64GB Built-in,Octa Core,Android 9.0 (Pie),Coming Soon
Sony Xperia XZ2 Premium Price & Specs,6GB RAM,64GB Built-in,Octa-core (4 x 2.7 GHz Kryo 385 Gold + 4 x 1.7 GHz Kryo 385 Silver),Android V8.0 Oreo,Coming Soon
LG V30 Plus,4GB RAM,128GB Built-in,Qualcomm Snapdragon 835,Android v7.1.1 Nougat,"80,999"
LG V30,4GB RAM or 128GB Built-in,64GB Built-in,Octa-core (4 x 2.45 GHz Kryo + 4 x 1.9 GHz Kryo),Android v7.1.2 Nougat,"74,999"
LG G6,4GB RAM,32/64/128GB Built-in,Quad-core (2 x 2.35 GHz Kryo + 2 x 1.6 GHz Kryo),"Android OS, v7.0 (Nougat)","55,900"
LG Q8,4GB RAM,32GB Built-in,Quad-core (2 x 2.15 GHz Kryo + 2 x 1.6 GHz Kryo),Android v7.0 Nougat,"53,999"
LG Optimus G,2GB RAM,32GB built-in,Quad-core 1.5 GHz Krait,"Android OS, v4.1.2 (Jelly Bean)","52,800"
LG Ray,1GB RAM,16GB built-in,1.4 GHz Octa-Core Cortex-A7,"Android OS, v5.1 (Lollipop)","45,000"
LG Stylus 2 Plus,2GB RAM,16/32GB built-in,1.2 GHz Quad-Core Cortex-A53,"Android OS, v6.0 (Marshmallow)","45,000"
LG G Vista 2,2GB RAM,16GB built-in,Octa-Core processor,"Android OS, (Lollipop)","43,500"
LG G Pro 2,3GB RAM,16/32GB built-in,2.26 GHZ Quad-core Krait 400,"Android OS, v4.4.2 (KitKat)","41,500"
LG V10,4GB RAM,64GB built-in,"1.44 GHz Quad-Core Cortex-A53, 1.82 GHz Quad-Core Cortex-A57","Android OS, v5.1 (Lollipop)","41,500"
LG X venture,2GB RAM,32GB Built-in,1.4 Ghz Octa Core Cortex-A53,Android v7.0 Nougat,"37,999"
LG X Cam,2GB RAM,16GB built-in,1.14 GHz Octa-core Cortex-A53,Android 6.0 (Marshmallow),"35,000"
LG Nexus 4,2GB RAM,8/16 GB built-in,Quad-core 1.5 GHz Krait,"Android OS, v4.2 (Jelly Bean), upgradable to v4.2.1 (Jelly Bean)","33,000"
LG Nexus 5,2GB RAM,16/32GB built-in,2.3 GHz Quad-Core Krait,"Android OS, v5.0 (Lolipop), upgradable to v5.1.1 (Lollipop)","32,000"
LG G4,3GB RAM,32GB built-in,"1.8 GHz Quad-Core Cortex-A57, 1.44 GHz Quad-Core Cortex-A53","Android OS, v5.1 (Lollipop)","31,799"
LG Nexus 5X,2GB RAM,16/32GB built-in,"1.44 GHz Quad-Core Cortex-A53, 1.82 GHz Quad-Core Cortex-A57","Android OS, v6.0 (Marshmallow)","31,799"
LG V20,4GB RAM,32/64GB built-in,"Quad-core (2 x 2.15 GHz Kryo, 2 x 1.6 GHz Kryo)","Android OS, v7.0 (Nougat)","30,999"
LG Optimus 3D Max P720,1GB RAM,8 GB built-in,Dual-core 1.2 GHz Cortex-A9,"Android OS, v2.3 (Gingerbread), planned upgrade to v4.0 (Ice Cream Sandwich)","30,000"
LG Q6,3GB RAM,64GB Built-in,1.4 Ghz Octa Core Cortex-A53,Android v7.1.1 Nougat,"28,999"
LG Optimus Vu P895,1GB RAM,32 GB built-in,Quad-core 1.5 GHz,"Android OS, v4.0.4 (Ice Cream Sandwich)","28,000"
LG Optimus 4X HD P880,1GB RAM,16 GB built-in,Quad-core 1.5 GHz Cortex-A9,"Android OS, v4.0 (Ice Cream Sandwich)","27,900"
LG G Flex,2GB RAM,32GB built-in,Quad-core 2.26 GHz Krait 400,"Android OS,  v4.2.2 (Jelly Bean)","26,500"
LG Prada 3.0,1GB RAM,8 GB built-in,Dual-core 1 GHz Cortex-A9,"Android OS, v2.3.7 (Gingerbread), planned upgrade to v4.0 (Ice Cream Sandwich)","24,500"
LG Stylus 3,3GB RAM,16GB built-in,1.5 GHz Quad-Core Cortex-A53,"Android OS, v7.0 (Nougat)","21,500"
LG G4 Stylus,1GB RAM,8 built-in,1.2 GHz Quad-Core Cortex-A53,"Android OS, v5.0 (Lollipop)","19,999"
LG G2,2GB RAM,16/32GB built-in,Quad-core 2.26 GHz Krait 400,"Android OS, v4.2.2 (Jelly Bean)","19,850"
LG K10 2017,2GB RAM,16GB built-in,1.5 GHz Quad-Core Cortex-A53,"Android OS, v7.0 (Nougat)","18,299"
LG Optimus L5 II,512MB RAM,4GB built-in,1 GHz,"Android OS, v4.1.2 (Jelly Bean)","17,000"
LG Optimus L7 II,autofocus,8 MP,"IPS LCD capacitive touchscreen, 16M colors","Android OS, v4.1.2 (Jelly Bean)","16,949"
LG G4 Beat,1.5GB RAM,8GB built-in,"1.5 GHz Quad-Core Cortex-A53, 1 GHz Quad-Core Cortex-A53","Android OS, v5.1.1 (Lollipop)","15,999"
LG E400 Optimus L3,384MB RAM,1GB built-in,800 MHz,"Android OS, v2.3.6 (Gingerbread)","14,600"
LG P705 Optimus L7,2592 x 1944 pixels,5 MP,"IPS LCD, capacitive touchscreen, 16M colors","Android OS, v4.0.3 (Ice Cream Sandwich)","13,999"
LG X Screen,autofocus,13 MP,"IPS LCD capacitive touchscreen, 16M colors, Multitouch",Android 6.0 (Marshmallow),"13,999"
LG K8 2017,1.5GB RAM,16GB built-in,1.4 GHz Quad-Core Cortex-A53,"Android OS, v7.0 (Nougat)","10,700"
LG X power,2GB RAM,16GB built-in,1.3 GHz Quad-Core Cortex-A53,"Android OS, v6.0 (Marshmallow)","10,250"
LG P500 Price & Specs,2048x1536 pixels,3.15MP,"TFT capacitive touchscreen, 256K colors",Android OS v2.2 Froyo,Discontinued
LG Optimus L9 P768 Price & Specs,3264x2448 pixels,8MP,"IPS LCD, capacitive touchscreen, 16M colors, Multi-touch","Android OS, v4.0.4 (Ice Cream Sandwich)",Discontinued
LG G5 Price & Specs,4GB RAM,32GB Built-in,Quad-core (2 x 2.15 GHz Kryo + 2 x 1.6 GHz Kryo),"Android OS, v6.0 (Marshmallow) Up-gradable to 7.0 (Nougat)",Discontinued
LG K10 Price & Specs,(4G Model) 13MP,(3G Model) 8 MP,"IPS LCD capacitive touchscreen, 16M colors, Multitouch,",Android 5.1 Lollipop,Discontinued
LG K7 Price & Specs,autofocus,8 MP/5 MP,"IPS LCD capacitive touchscreen, 16M colors, Multitouch,",Android 5.1 (Lollipop),Discontinued
LG K4 Price & Specs,autofocus,5 MP,"IPS LCD capacitive touchscreen, 16M colors, Multitouch,",Android 5.1.1 Lollipop,Discontinued
LG K8 Price & Specs,1.5GB RAM,8GB built-in,1.3 GHz Quad-Core Cortex-A53,"Android OS, v6.0 (Marshmallow)",Discontinued
LG K5 Price & Specs,autofocus,5 MP,"IPS LCD capacitive touchscreen, 16M colors, Multitouch","Android OS, v5.1.1 (Lollipop)",Discontinued
LG G8s ThinQ,6GB RAM,128GB Built-in,Octa-Core,Android 9.0 (Pie),Coming Soon
LG Stylo 5,3GB RAM,32GB Built-in,1.8 Ghz Octa Core Cortex-A53,Android 9.0 (Pie),Coming Soon
LG W30 Pro,4GB RAM,64GB Built-in,Octa-core (4 x 1.8 GHz Kryo 250 Gold + 4 x 1.8 GHz Kryo 250 Silver),Android 9.0 (Pie),Coming Soon
LG W10,3GB RAM,32GB Built-in,2.0 Ghz Octa Core Cortex-A53,Android 9.0 (Pie),Coming Soon
LG W30,3GB RAM,32GB Built-in,2.0 Ghz Octa Core Cortex-A53,Android 9.0 (Pie),Coming Soon
LG Stylo 3 Plus Price & Specs,2GB RAM,32GB Built-in,1.4 Ghz Octa Core,Android v7.0 Nougat,Coming Soon
Meizu Pro 7 Plus,6GB RAM,64/128GB Built-in,Deca-core (2 x 2.6 GHz Cortex A73 + 4 x 1.9 GHz Cortex A35 + 4 x 2.2 GHz Cortex A53),Android v7.0 Nougat,"59,999"
Meizu Pro 7,4GB RAM,64/128GB Built-in,Octa-core (4 x 1.6 GHz Cortex A53 + 4 x 1.6 GHz Cortex-A35),Android v7.0 Nougat,"45,999"
Meizu MX6,3/4GB RAM,32GB Built-in,"Deca-core (2 x 2.3 GHz Cortex-A72, 4 x 1.9 GHz Cortex-A53, 4 x 1.4 GHz Cortex-A53)",Android v6.0 Marshmallow,"31,500"
Meizu M6 Note,4GB RAM,64GB Built-in,Octa-core 2.0 GHz Cortex-A53,Android v7.1.2 Nougat,"29,999"
Meizu M6T,3GB RAM,32GB Built-in,Octa-core (4 x 1.5 GHz Cortex-A53 + 4 x 1.0 GHz Cortex-A53),Android v7.0 Nougat,"24,000"
Meizu M3 Note,2GB RAM or 32GB Built-in,16GB Built-in,Octa-core (4 x 1.8 GHz Cortex-A53 + 4 x 1.0 GHz Cortex-A53),Android V5.0.1 Lollipop,"19,500"
Meizu M6,3GB RAM,32GB Built-in,1.5 Ghz Octa Core Cortex-A53,Android v7.0 Nougat,"17,999"
Meizu M5,2GB RAM,16GB Built-in,1.5 GHz Octa-Core Cortex-A5,Android v6.0 Marshmallow,"15,100"
Meizu C9,2GB RAM,16GB Built-in,1.3Ghz Quad Core,Android V8.0 Oreo,"14,000"
Meizu M6s,3GB RAM,32/64GB Built-in,Hexa-core (4 x 1.6 GHz Cortex-A53 + 2 x 2.0 GHz Cortex-A73),Android v7.0 Nougat,Coming Soon
Meizu M16s Price & Specs,8GB RAM,128/256GB Built-in,Octa Core,Android V8.1 Oreo,Coming Soon
Meizu C9 Pro Price & Specs,3GB RAM,32GB Built-in,1.3Ghz Quad Core,Android V8.0 Oreo,Coming Soon
Meizu 16s Pro Price & Specs,8GB RAM,256GB Built-in,Octa-core (1 x2 .84 GHz Kryo 485 + 3 x 2.41 GHz Kryo 485 + 4 x 1.78 GHz Kryo 485),Android 9.0 (Pie),Coming Soon
Meizu M15 Lite Price & Specs,4GB RAM,64GB Built-in,2.2Ghz Octa Core Cortex-A53,Android v7.1.2 Nougat,Coming Soon
Meizu M15 Plus Price & Specs,6GB RAM,64/128GB Built-in,Octa-core (4 x 2.5 GHz Mongoose M2 + 4 x 1.7 GHz Cortex-A53),Android v7.1.2 Nougat,Coming Soon
OnePlus 6,6GB RAM or 256 Built-in,64/128GB Built-in,Octa-core (4 x 2.8 GHz Kryo 385 Gold & 4 x 1.7 GHz Kryo 385 Silver),Android V8.1 Oreo,"78,000"
